-5.000000000000000000e+02
2.017374650909494349e+01
-2.903023565405710471e+01
2.181960467283860083e+01
-4.741874776668215219e+01
1.378187015178022001e+01
-2.074594075356776912e+01
1.303051365050754029e+01
-2.670034759981162154e+01
8.425915838387275647e-01
-8.176695873473768472e+00
-3.066568308278908805e+00
-1.028356452805444654e+01
1.102632898547572893e+01
-4.423816327907747592e+01
